2019.03.21.14.29.34.529, INFO   , Logger filename: BB2019_Log_CALA_Practice14_2019.03.21.14.29.34.430.txt
2019.03.21.14.32.23.506, INFO   , Target lost
2019.03.21.14.32.23.568, INFO   , Target acquired
2019.03.21.14.32.23.626, INFO   , Target lost
2019.03.21.14.32.23.648, INFO   , Target acquired
2019.03.21.14.32.23.819, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.23.838, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.23.839, INFO   , Aiming started with target at: -12.530899047851562
2019.03.21.14.32.23.839, INFO   , Robot in high gear
2019.03.21.14.32.23.869, INFO   , Target lost
2019.03.21.14.32.23.907, INFO   , Target acquired
2019.03.21.14.32.23.947, INFO   , Target lost
2019.03.21.14.32.24.447, INFO   , Target acquired
2019.03.21.14.32.24.465, INFO   , Target lost
2019.03.21.14.32.24.487, INFO   , Target acquired
2019.03.21.14.32.24.500, INFO   , Aiming ended with target at: -19.84587860107422
2019.03.21.14.32.24.500, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.24.520, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.24.528, INFO   , Target lost
2019.03.21.14.32.24.667, INFO   , Target acquired
2019.03.21.14.32.24.746, INFO   , Target lost
2019.03.21.14.32.24.746, INFO   , Hatch attained
2019.03.21.14.32.25.004, INFO   , Target acquired
2019.03.21.14.32.25.379, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.25.400, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.25.401, INFO   , Aiming started with target at: 12.022384643554688
2019.03.21.14.32.25.401, INFO   , Robot in high gear
2019.03.21.14.32.26.766, INFO   , Target lost
2019.03.21.14.32.26.965, INFO   , Hatch attained
2019.03.21.14.32.27.062, INFO   , Target acquired
2019.03.21.14.32.27.461, INFO   , Aiming ended with target at: -0.5573043823242188
2019.03.21.14.32.27.462, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.27.478, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.27.987, INFO   , Target lost
2019.03.21.14.32.28.187, INFO   , Target acquired
2019.03.21.14.32.28.626, INFO   , Target lost
2019.03.21.14.32.29.126, INFO   , Target acquired
2019.03.21.14.32.29.300, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.29.319, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.29.320, INFO   , Aiming started with target at: -7.8226776123046875
2019.03.21.14.32.29.320, INFO   , Robot in high gear
2019.03.21.14.32.29.607, INFO   , Target lost
2019.03.21.14.32.29.726, INFO   , Target acquired
2019.03.21.14.32.29.760, INFO   , Turning Roller off
2019.03.21.14.32.29.761, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.32.29.781, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.32.29.781, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.32.29.781, INFO   , Turning Roller off
2019.03.21.14.32.29.781, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.32.29.782, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.29.784, INFO   , CLosing Claw
2019.03.21.14.32.29.784, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.29.785, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.29.959, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.32.29.960, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.32.29.960, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense interrupted
2019.03.21.14.32.29.979, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.29.982, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.29.982, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.30.000, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.30.290, INFO   , Target lost
2019.03.21.14.32.30.606, INFO   , Target acquired
2019.03.21.14.32.30.627, INFO   , Target lost
2019.03.21.14.32.30.845, INFO   , Target acquired
2019.03.21.14.32.30.866, INFO   , Target lost
2019.03.21.14.32.31.099, INFO   , Aiming ended with target at: 2.1734161376953125
2019.03.21.14.32.31.099, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.31.105, INFO   , Target acquired
2019.03.21.14.32.31.120, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.31.400, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.31.400, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.31.420, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.31.420, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.31.421, INFO   , Has Ball: false
2019.03.21.14.32.31.421, INFO   , Sensor: 12.119311851980932
2019.03.21.14.32.31.421, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.31.422, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.31.423, INFO   , Opening Claw
2019.03.21.14.32.31.424, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.31.424, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.31.425, INFO   , Turning Roller On: Ball
2019.03.21.14.32.31.425, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.31.426, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.31.428, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.31.429, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.31.560, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.31.560, INFO   , Final hand angle: 56.066015625
2019.03.21.14.32.31.560, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.31.561, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.31.561, INFO   , Lift Final Position: 14.875073408203125
2019.03.21.14.32.31.561, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.31.561, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.31.561, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.31.579, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.31.580, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.31.580, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.31.581, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.31.582, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.31.586, INFO   , CLosing Claw
2019.03.21.14.32.31.586, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.31.587, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.31.587, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.31.588, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.31.767, INFO   , Target lost
2019.03.21.14.32.32.001, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.32.001, INFO   , Final hand angle: 55.011328125
2019.03.21.14.32.32.002, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.32.466, INFO   , Target acquired
2019.03.21.14.32.32.487, INFO   , Target lost
2019.03.21.14.32.32.525, INFO   , Target acquired
2019.03.21.14.32.32.560, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.32.561, INFO   , Lift Final Position: 0.7614812768554688
2019.03.21.14.32.32.562, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.32.562, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.32.581, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.32.582, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.32.582, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.32.583, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.32.598, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.32.32.601, INFO   , CLosing Claw
2019.03.21.14.32.32.602, INFO   , Turning Roller On: Hatch
2019.03.21.14.32.32.621, INFO   , Target lost
2019.03.21.14.32.32.666, INFO   , Target acquired
2019.03.21.14.32.32.765, INFO   , Target lost
2019.03.21.14.32.32.806, INFO   , Target acquired
2019.03.21.14.32.33.620, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.33.638, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.33.639, INFO   , Aiming started with target at: -1.9919281005859375
2019.03.21.14.32.33.639, INFO   , Robot in high gear
2019.03.21.14.32.35.163, INFO   , Target lost
2019.03.21.14.32.35.185, INFO   , Target acquired
2019.03.21.14.32.35.347, INFO   , Target lost
2019.03.21.14.32.35.387, INFO   , Target acquired
2019.03.21.14.32.35.407, INFO   , Target lost
2019.03.21.14.32.35.449, INFO   , Target acquired
2019.03.21.14.32.35.690, INFO   , Target lost
2019.03.21.14.32.35.749, INFO   , Target acquired
2019.03.21.14.32.35.766, INFO   , Target lost
2019.03.21.14.32.35.786, INFO   , Target acquired
2019.03.21.14.32.36.379, INFO   , Aiming ended with target at: -0.24970245361328125
2019.03.21.14.32.36.379, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.36.400, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.36.866, INFO   , Target lost
2019.03.21.14.32.37.807, INFO   , Target acquired
2019.03.21.14.32.37.965, INFO   , Target lost
2019.03.21.14.32.37.987, INFO   , Target acquired
2019.03.21.14.32.38.092, INFO   , Target lost
2019.03.21.14.32.38.102, INFO   , Target acquired
2019.03.21.14.32.38.207, INFO   , Target lost
2019.03.21.14.32.38.402, INFO   , Target acquired
2019.03.21.14.32.38.678, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.38.699, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.38.699, INFO   , Aiming started with target at: 10.57073974609375
2019.03.21.14.32.38.699, INFO   , Robot in high gear
2019.03.21.14.32.39.302, INFO   , Turning Roller off
2019.03.21.14.32.39.302, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.32.39.319, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.32.39.319, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.32.39.320, INFO   , Turning Roller off
2019.03.21.14.32.39.320, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.32.39.320, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.39.321, INFO   , CLosing Claw
2019.03.21.14.32.39.322, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.39.322, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.39.838, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.32.39.839, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.39.839, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.39.840, INFO   , Lift Final Position: -0.0832660302734375
2019.03.21.14.32.39.840, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.39.840, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.39.840, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.40.281, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.40.281, INFO   , Final hand angle: 58.351171875
2019.03.21.14.32.40.281, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.40.281, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.32.40.300, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.40.300, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.40.460, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.40.479, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.40.480, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.40.499, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.40.919, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.40.938, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.40.939, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.40.959, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.40.980, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.41.001, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.41.001, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.41.020, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.41.048, INFO   , Target lost
2019.03.21.14.32.41.547, INFO   , Target acquired
2019.03.21.14.32.41.940, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.41.961, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.32.42.409, INFO   , Target lost
2019.03.21.14.32.43.879, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.32.43.899, COMMAND, org.usfirst.frc330.commands.EjectHatch initialized
2019.03.21.14.32.43.900, INFO   , Reversing Roller: Hatch
2019.03.21.14.32.43.900, COMMAND, org.usfirst.frc330.commands.EjectHatch ended
2019.03.21.14.32.43.919, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch ended
2019.03.21.14.32.44.127, INFO   , Hatch attained
2019.03.21.14.32.44.699, WARNING, Aiming ended with no target!
2019.03.21.14.32.44.701, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.44.719, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.45.266, INFO   , Hatch attained
2019.03.21.14.32.45.440, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.32.45.459, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.45.460, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.45.463, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.45.463, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.45.501, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.45.502, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.45.519, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.45.520, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.45.521, INFO   , Has Ball: false
2019.03.21.14.32.45.521, INFO   , Sensor: 11.002550468410874
2019.03.21.14.32.45.522, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.45.522, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.45.523, INFO   , Opening Claw
2019.03.21.14.32.45.524, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.45.524, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.45.525, INFO   , Turning Roller On: Ball
2019.03.21.14.32.45.525, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.45.525, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.45.526, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.45.527, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.45.640, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.45.641, INFO   , Final hand angle: 10.714453124999999
2019.03.21.14.32.45.642, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.45.642, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.45.642, INFO   , Lift Final Position: 28.377600317382814
2019.03.21.14.32.45.642, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.45.642, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.45.643, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.45.661, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.45.661, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.45.661, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.45.670, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.45.671, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.45.672, INFO   , CLosing Claw
2019.03.21.14.32.45.672, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.45.672, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.45.672, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.45.673, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.46.121, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.46.122, INFO   , Final hand angle: 55.978125
2019.03.21.14.32.46.123, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.46.240, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.46.241, INFO   , Lift Final Position: 21.14151368652344
2019.03.21.14.32.46.241, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.46.241, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.46.241, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.32.46.260, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.46.261, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.46.261, INFO   , Has Ball: false
2019.03.21.14.32.46.262, INFO   , Sensor: 13.036419751080848
2019.03.21.14.32.46.262, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.46.263, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.46.265, INFO   , Opening Claw
2019.03.21.14.32.46.265, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.46.267, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.46.267, INFO   , Turning Roller On: Ball
2019.03.21.14.32.46.267, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.46.267, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.46.268, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.46.269, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.46.921, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.46.921, INFO   , Final hand angle: -36.394921875
2019.03.21.14.32.46.922, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.46.922, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.47.189, INFO   , Target acquired
2019.03.21.14.32.47.223, INFO   , Target lost
2019.03.21.14.32.47.246, INFO   , Target acquired
2019.03.21.14.32.47.268, INFO   , Target lost
2019.03.21.14.32.47.338, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.32.47.339, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall initialized
2019.03.21.14.32.47.379, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.47.380, INFO   , Lift Final Position: 0.5815192114257813
2019.03.21.14.32.47.380, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.47.766, INFO   , Target acquired
2019.03.21.14.32.48.647, INFO   , Target lost
2019.03.21.14.32.48.666, INFO   , Target acquired
2019.03.21.14.32.48.745, INFO   , Target lost
2019.03.21.14.32.48.849, INFO   , Target acquired
2019.03.21.14.32.48.868, INFO   , Target lost
2019.03.21.14.32.48.889, INFO   , Target acquired
2019.03.21.14.32.49.019, INFO   , Ball in range: true
2019.03.21.14.32.49.019, INFO   , Sensor: 2.1776243611558552
2019.03.21.14.32.49.020, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall ended
2019.03.21.14.32.49.020, COMMAND, org.usfirst.frc330.commands.RollerUntilBall initialized
2019.03.21.14.32.49.020, INFO   , Turning Roller On: Ball
2019.03.21.14.32.49.281, INFO   , Turning Roller On: Slow
2019.03.21.14.32.49.282, INFO   , Sensor Distance: 1.733901775176779
2019.03.21.14.32.49.282, COMMAND, org.usfirst.frc330.commands.RollerUntilBall ended
2019.03.21.14.32.49.282, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.49.282, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.49.282, INFO   , Turning Roller On: Slow
2019.03.21.14.32.49.283, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.49.283, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.49.284, INFO   , CLosing Claw
2019.03.21.14.32.49.285, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.49.285, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.49.286, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.49.286, INFO   , Lift Final Position: -0.055063020019531256
2019.03.21.14.32.49.287, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.49.287, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.49.288, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.49.339, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.49.340, INFO   , Final hand angle: -38.76796875
2019.03.21.14.32.49.340, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.49.340, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.49.341, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.32.49.341, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.49.341, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.49.359, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.49.359, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.49.359, INFO   , Turning Roller On: Slow
2019.03.21.14.32.49.359, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.49.360, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.49.362, INFO   , CLosing Claw
2019.03.21.14.32.49.362, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.49.363, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.49.364, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.49.364, INFO   , Lift Final Position: -0.055063020019531256
2019.03.21.14.32.49.365, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.49.365, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.49.366, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.49.667, INFO   , Target lost
2019.03.21.14.32.49.667, INFO   , Ball attained
2019.03.21.14.32.49.940, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.49.941, INFO   , Final hand angle: 56.50546875
2019.03.21.14.32.49.941, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.49.941, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.49.960, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.49.960, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.50.039, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.50.059, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.50.060, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.50.079, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.50.260, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.50.279, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.50.279, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.50.299, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.50.322, INFO   , Target acquired
2019.03.21.14.32.50.507, INFO   , Target lost
2019.03.21.14.32.50.527, INFO   , Target acquired
2019.03.21.14.32.50.561, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.50.580, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.50.581, INFO   , Aiming started with target at: -1.1280746459960938
2019.03.21.14.32.50.581, INFO   , Robot in high gear
2019.03.21.14.32.50.690, INFO   , Target lost
2019.03.21.14.32.50.847, INFO   , Target acquired
2019.03.21.14.32.50.869, INFO   , Target lost
2019.03.21.14.32.51.227, INFO   , Target acquired
2019.03.21.14.32.51.799, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.51.819, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.51.820, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.51.839, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.52.740, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.52.760, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.32.52.834, INFO   , Target lost
2019.03.21.14.32.52.947, INFO   , Target acquired
2019.03.21.14.32.53.521, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.32.53.539, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.21.14.32.53.540, COMMAND, org.usfirst.frc330.commands.ReversePickupBall initialized
